"고유번호","언어","상호명","콘텐츠URL","주소","신주소","전화번호","웹사이트","운영시간","운영요일","휴무일","교통정보"
"24009","en","Bulgwangcheon Stream","https://english.visitseoul.net/nature/Bulgwangcheon-Stream/ENP002257?utm_source=seoulopendata&utm_medium=nature&utm_content=ENP002257"," Bukgajwa-dong, Seodaemun-gu and Bulgwang-dong, Eunpyeong-gu, Seoul "," Bukgajwa-dong, Seodaemun-gu and Bulgwang-dong, Eunpyeong-gu, Seoul ","","","","","","* Subway Line 6, Jeungsan Station, Exits 1 & 2  * Subway Line 6, Eungam Station, Exit 4 * Subway Line 6, Saejeol Station, Exits 1 & 2 (All roughly 5 mins on foot from the exit)"
"37393","ja","アンサン(鞍山)","https://japanese.visitseoul.net/nature/アンサン/JPP037364?utm_source=seoulopendata&utm_medium=nature&utm_content=JPP037364"," ソウル市ソデムング(西大門)?ポンウォンドン(奉元洞)山2-11 ","03721  ","+82-2-330-1114","","?日","","",""
"36979","zh-CN","箭串街","https://chinese.visitseoul.net/nature/箭串街sc/CNP036971?utm_source=seoulopendata&utm_medium=nature&utm_content=CNP036971"," 首?市城???水洞2街284-108 ","04792 首?市城???渡口路200 ","+82-120","","","","","2???踏站2?出口步行357米"
"35639","zh-TW","麻浦區水杉林道","https://tchinese.visitseoul.net/nature/麻浦區水杉林道/TCP035621?utm_source=seoulopendata&utm_medium=nature&utm_content=TCP035621"," 首爾市麻浦區上岩洞481-72 ","03900 首爾市麻浦區天空公園路95 (上岩洞) ","","","24小時","","全年無休","地鐵6號線麻浦區廳站8號出口"
"1855","zh-TW","兒童大公園","https://tchinese.visitseoul.net/nature/兒童大公園/TCP001852?utm_source=seoulopendata&utm_medium=nature&utm_content=TCP001852","133-050 首爾市廣津區陵洞18 ","133-050 首爾市廣津區陵洞路216 ","+82-2-450-9311","http://www.sisul.or.kr/open_content/childrenpark/","05:00~22:00 10:00~17:00（動物園開放時間 / 依季節與天氣可能有所變動）","每日","","5號線峨嵯山站3、4號出口 7號線兒童大公園站1、2號出口 2號線建國大學站3號出口步行10~15分鐘"
"2303","ja","プルグァンチョン(?光川)ヘダムヌン橋","https://japanese.visitseoul.net/nature/bulgwangcheon-haedamneundari-bridge-jp/JPP002300?utm_source=seoulopendata&utm_medium=nature&utm_content=JPP002300","120-132 ソウル市西大門?北加佐洞 345-1番地一?ヘダムヌン橋","120-132 ソウル市ソデムン(西大門)?プルグァンチョンギル156 (北加佐洞)ヘダムヌン橋","+82-2-350-14119","http://www.sdm.go.kr","24時間","","","地下?6?線「チュンサン」?2番出口から徒?5分 "
"1605","ko","응봉 암벽 등반 공원","https://korean.visitseoul.net/nature/응봉-암벽-등반-공원/KOP001605?utm_source=seoulopendata&utm_medium=nature&utm_content=KOP001605","133-080 서울 성동구 응봉동 269-4","04742 서울특별시 성동구 독서당로60길 13-1 (응봉동) ","02-2286-5674","","","","","중앙선 응봉역 1번 출구 도보 10분 "
"22764","zh-TW","梅花近?公園","https://tchinese.visitseoul.net/nature/梅花近?公園/TCP001799?utm_source=seoulopendata&utm_medium=nature&utm_content=TCP001799","157-030 首爾市江西區登村洞630-10 ","07550 首爾市江西區陽川路62街14 (登村洞) ","+82-2-2600-4187","http://parks.seoul.go.kr/parks/detailView.do?pIdx=18","24小時","週一~週日","","9號線曾米站4號出口"
"39322","en","Yongmasan Mountain","https://english.visitseoul.net/nature/Yongmasan-Mountain/ENP039305?utm_source=seoulopendata&utm_medium=nature&utm_content=ENP039305"," 1-4, Myeonmok-dong, Jungnang-gu, Seoul ","02257 250-12, Yongmasan-ro, Jungnang-gu, Seoul (Yongma Bae Suji, Yongmasan Dolsan Park)","+82-2-2094-2340","https://www.jungnang.go.kr/portal/main/contents.do?menuNo=200597","","매일","","Line 7, Junggok Station, Exit 4 (8 mins on foot)"
"5036","zh-TW","汝矣島賽江生態公園","https://tchinese.visitseoul.net/nature/汝矣島賽江生態公園/TCP005032?utm_source=seoulopendata&utm_medium=nature&utm_content=TCP005032","150-010 首爾永登浦汝矣島洞 330","150-010 首爾市永登浦區國際金融路8街2 ","+82-2-3780-0561","http://hangang.seoul.go.kr/archives/316","日出至日落","","全年無休","地鐵9號線 賽江站4號出口 往 XI APT公寓(輪中國中)三?路方向約650公尺(約15分) 地鐵5號線 汝矣島站1號出口 廣場APT公寓(輪中國小)三?路方向約500公尺(約10分) 地鐵1號線 大方站6號出口出站過了汝矣橋後,往左邊的輪中國小方向約900公尺(約20分)"
"39629","en","Chundangji Pond","https://english.visitseoul.net/nature/Chundangji-Pond/ENP039629?utm_source=seoulopendata&utm_medium=nature&utm_content=ENP039629"," 2-1, Waryong-dong, Jongno-gu, Seoul, Korea ","03072 185, Changgyeonggung-ro, Jongno-gu, Seoul, Korea (와룡동, 창경궁) ","+82-2-762-4868","http://english.cha.go.kr/html/HtmlPage.do?pg=/royal/RoyalPalaces_3.jsp&mn=EN_02_03_04","Daily 09:00 - 21:00 (Last entry at 20:00) *Closed Mondays*","","","Subway Line 4, Hyehwa Station, Exit 4 (15 mins on foot)"
"39707","ko","효창공원","https://korean.visitseoul.net/nature/효창공원-/KOP039707?utm_source=seoulopendata&utm_medium=nature&utm_content=KOP039707"," 서울 용산구 효창동 255 ","04311 서울 용산구 효창원로 177-18 (효창공원) ","","","","매일","","경의중앙, 6호선 효창공원앞역 1번 출구에서 664m"
"39708","ko","춘당지","https://korean.visitseoul.net/nature/춘당지/KOP039629?utm_source=seoulopendata&utm_medium=nature&utm_content=KOP039629"," 서울 종로구 와룡동 2-1 ","03072 서울 종로구 창경궁로 185 (와룡동, 창경궁) "," 02-762-4868 ","http://cgg.cha.go.kr/agapp/public/html/HtmlPage.do?pg=/cgg/01/virtual_01.jsp&pageNo=79010000&siteCd=CGG","09:00 ~ 20:00 (매표 및 입장시간) 09:00 ~ 21:00 (관람시간)","화~일","월요일","4호선 혜화역 4번 출구에서 1175m"
"24236","zh-CN","京春?林道","https://chinese.visitseoul.net/nature/京春?林道/CNP023601?utm_source=seoulopendata&utm_medium=nature&utm_content=CNP023601","139-873 首?芦原?下溪洞 ","01863 首?芦原?孔陵路55街88 ","+82-2-3783-5977","","","","","1?? 月溪站1?出口步行5分? 6?? 花?台站2?4?出口步行1分?"
"16345","ja","ナムサン(南山)ソウルタワ?夜景","https://japanese.visitseoul.net/nature/namsan-seoul-tower-at-night-jp/JPP016321?utm_source=seoulopendata&utm_medium=nature&utm_content=JPP016321","140-022 ソウル市龍山?龍山洞2街山 1-3 南山ソウルタワ?","04340 ソウル市ヨンサン(龍山)?ナムサンゴンウォンギル105 (龍山洞2街)ナムサン(南山)ソウルタワ?","","https://www.nseoultower.co.kr:8501/eng/index.asp","展望台:平日は12:00~22:00/土日、祝日は11:00~22:00 ※?業時間は?象?況により?更されることがあります。","","",""
"2027","ko","구암공원","https://korean.visitseoul.net/nature/首?克里森多酒店/KOP002027?utm_source=seoulopendata&utm_medium=nature&utm_content=KOP002027","157-807 서울 강서구 가양동 1471 ","07525 서울 강서구 허준로5길 42 (가양동, 구암공원관리사무실) ","02-2600-4196","","","","","9호선 가양 1번"
"16328","ko","석촌호수 야경","https://korean.visitseoul.net/nature/석촌호수-야경/KOP016328?utm_source=seoulopendata&utm_medium=nature&utm_content=KOP016328"," 서울 송파구 잠실동 47 서울놀이마당 ","05608 서울 송파구 삼학사로 136 (잠실동) ","02-412-0190","","매일","","","2호선 잠실역 2번 출구 8호선 잠실역 11번 출구"
"12311","en","Hyundai Wonseo Park","https://english.visitseoul.net/nature/Hyundai-Wonseo-Park/ENP012311?utm_source=seoulopendata&utm_medium=nature&utm_content=ENP012311"," 181, Wonseo-dong, Jongno-gu, Seoul ","03058 19, Changdeokgung-gil, Jongno-gu, Seoul ","+82-2-731-0120","","","","","Subway Line 3, Anguk Station, Exit 3 (400 m on foot)"
"22792","zh-TW","鷹峰攀岩公園","https://tchinese.visitseoul.net/nature/鷹峰攀岩公園/TCP001605?utm_source=seoulopendata&utm_medium=nature&utm_content=TCP001605","133-080 首爾市城東區鷹峰洞 269-4","04742 首爾市城東區讀書堂路60街13-1 (鷹峰洞) ","+82-2-2286-6061 ","","","","","京義中央線鷹峰洞站1號出口步行10分鐘 "
"1791","ja","トサン(島山)公園","https://japanese.visitseoul.net/nature/dosan-park-jp/JPP001789?utm_source=seoulopendata&utm_medium=nature&utm_content=JPP001789","135-120 ソウル市江南?新沙洞 649-9","06020 ソウル市カンナム(江南)?トサンデロ45ギル20 (新沙洞)","+82-2-3423-6245","","公園24時間、トサン(島山)記念館?日 10:00~17:00 KST","","年中無休 (トサン(島山)記念館は日曜日、?正月と秋夕(?盆)の各連休、聖誕祭)","地下?3?線「アックジョン」?2番、3番出口から徒?10分"
"24125","en","Eungbong Rock Climbing Park","https://english.visitseoul.net/nature/Eungbong-Rock-Climbing-Park/ENP001605?utm_source=seoulopendata&utm_medium=nature&utm_content=ENP001605","133-080 269-4, Eungbong-dong, Seongdong-gu, Seoul ","04742 13-1, Dokseodang-ro 60-gil, Seongdong-gu, Seoul ","+82-2-2286-6061 ","","","","","Gyeongui-Jungang Line, Eungbong Station, Exit 1 (10 mins on foot)"
"42171","en","Kkummaru(Dream Park) in Children's Grand Park","https://english.visitseoul.net/nature/KkummaruDream-Park-in-Childrens-Grand-Park/ENP042170?utm_source=seoulopendata&utm_medium=nature&utm_content=ENP042170","  ","04991 216, Neungdong-ro, Gwangjin-gu, Seoul ","+82-2-450-9311","www.sisul.or.kr/childrenpark","Cafe hours vary","","",""
"37657","ja","ペンニョンサン(白蓮山)","https://japanese.visitseoul.net/nature/ペンニョンサン/JPP037529?utm_source=seoulopendata&utm_medium=nature&utm_content=JPP037529"," ソウル市ソデムン (西大門)?ホンウンドン(弘恩洞) ","03651 ソウル市ソデムン (西大門)?ホンウンドン(弘恩洞) ","","","","","",""
"39768","ja","ソリプル公園","https://japanese.visitseoul.net/nature/ソリプル公園/JPP039706?utm_source=seoulopendata&utm_medium=nature&utm_content=JPP039706","137-070 ソウル市ソチョ(瑞草)?ソチョ(瑞草)洞1005-6 ソリプル公園","  ","+82-2-2155-6861","","","?日","","地下?7?線「ネバン」?1番出口から1003m "
"16359","ja","メボンサン(鷹峰山)夜景","https://japanese.visitseoul.net/nature/Maebongsan-Mountain-at-Night-JP/JPP016326?utm_source=seoulopendata&utm_medium=nature&utm_content=JPP016326"," ソウル市中?新堂洞 メボンサン(鷹峰山)公園"," ソウル市チュン(中)?シンダンドン(新堂洞)  メボンサン(鷹峰山)公園","","","","","",""
"1784","ja","ソクチョン(石村)湖公園 ","https://japanese.visitseoul.net/nature/石村湖公園/JPP001136?utm_source=seoulopendata&utm_medium=nature&utm_content=JPP001136","138-915 ソウル市松坡?쒧室洞 47","05608 ソウル市ソンパグ(松坡?)サムハッサロ136  (쒧室洞)","+82-2-412-0190","","","?日","年中無休","2?線チャムシル?2·3番出口 "
"39762","zh-CN","春塘池","https://chinese.visitseoul.net/nature/春塘池?/CNP039629?utm_source=seoulopendata&utm_medium=nature&utm_content=CNP039629"," 首?市?路???洞2-1 ","03072 首?市?路?昌??路185（??洞，昌??） ","+82-2-762-4868","http://cgg.cha.go.kr/agapp/public/html/HtmlPage.do?pg=/cgg/01/virtual_01.jsp&pageNo=79010000&siteCd=CGG","09:00 ~ 20:00 （?票、入???） 09:00 ~ 21:00 （????）","週二至日","?一","4??惠化站4?出口步行1175米"
"31922","ko","노들섬","https://korean.visitseoul.net/nature/노들섬/KOP031922?utm_source=seoulopendata&utm_medium=nature&utm_content=KOP031922"," 서울 용산구 이촌동 302-146 노들섬","04427 서울 용산구 양녕로 445 (이촌동) 노들섬 ","+82-2-749-4500","http://nodeul.org/","하절기(3월~10월)화요일~금요일 10:00 - 21:00 / 주말.공휴일 10:00 - 22:00 동절기(11월~2월)화요일~일요일 10:00 - 20:00 야외공간24시간 개방","","","1호선 용산역 1번출구에서 신용산역 정류장 (03-004) 이동-노들섬 방면 버스 탑승-노들섬 정류장 (03-340) 하차  4호선 신용산역 3번출구에서  신용산역 정류장 (03-004) 이동-노들섬 방면 버스 탑승-노들섬 정류장 (03-340) 하차 9호선 노들역 2번출구에서 한강대교 방면 600m 이동"
"3700","zh-CN","?山公?","https://chinese.visitseoul.net/nature/?山公?/CNP003700?utm_source=seoulopendata&utm_medium=nature&utm_content=CNP003700","110-510 首?市?路??崇洞 50-111","110-510 首?市?路??山街54 ","+82-2-743-7985","http://parks.seoul.go.kr/parks/","?山公?展示? 09:00~18:00（冬季09:00~17:00）(KST)","","","4?? 惠化站2?出口出?后步行10分? 6?? 昌信站3?出口出?后，?乘03路公交?，在?山?站点下? 1?? ?大?站5?出口出?后，?乘03路公交?，在?山?点站下?  "
"15076","ja","ハンガン(漢江)","https://japanese.visitseoul.net/nature/漢江­JP/JPP015060?utm_source=seoulopendata&utm_medium=nature&utm_content=JPP015060","150-010 ソウル市永登浦?汝矣島洞 2","07243 ソウル市ヨンドゥンポ(永登浦)?ヨイゴンウォンロ68 (汝矣島洞)","","","","","","地下?5?線「ヨイナル」?1番出口から徒?5分    地下?5?線「ヨイド」?3番出口から徒?5分    "
"15060","ko","한강","https://korean.visitseoul.net/nature/한강/KOP015060?utm_source=seoulopendata&utm_medium=nature&utm_content=KOP015060","150-010 서울 영등포구 여의도동 2 ","07243 서울 영등포구 여의공원로 68 ","(주) 02-120 (야) 3780-0777","http://hangang.seoul.go.kr/","","","","5호선 여의나루역 1번 출구 도보 5분  5호선 여의도역 3번 출구 도보 5분"
"2214","zh-TW","夢村土城","https://tchinese.visitseoul.net/nature/夢村土城-TC/TCP002210?utm_source=seoulopendata&utm_medium=nature&utm_content=TCP002210","138-151 首爾松坡區五輪洞 88","138-151 首爾市松坡區奧林匹克路424 ","+82-2-2147-2001","","夢村土城： 行人或自行車：05:00~22:00  車輛進出： 06:00~22:00  夢村歷史館 09:00~18:00","","週一閉館、元旦","地鐵8號線夢村土城站  地鐵5號線(馬川方向)奧林匹克公園站 "
"36847","zh-CN","金仙寺","https://chinese.visitseoul.net/nature/金仙寺sc/CNP036843?utm_source=seoulopendata&utm_medium=nature&utm_content=CNP036843"," 首?市?路??基洞196-2 ","03000 首?市?路???街137 ","+82-2-395-9911","http://www.geumsunsa.org/","","","",""
"37305","zh-TW","京義線林道","https://tchinese.visitseoul.net/nature/京義線林道/TCP037160?utm_source=seoulopendata&utm_medium=nature&utm_content=TCP037160"," 首爾市麻浦區延南洞 "," 首爾市麻浦區延南洞 ","","","","","","2號線、京義?中央線弘益大學站3號出口步行456米"
"22885","ja","カムロチョン(甘露泉)生態公園","https://japanese.visitseoul.net/nature/gamrocheon-ecological-park-jp/JPP002263?utm_source=seoulopendata&utm_medium=nature&utm_content=JPP002263","153-815 ソウル市衿川?禿山4洞 371?375、373一?","08556 ソウル市クムチョン(衿川)?トクサンロ54ギル188 (禿山洞)","+82-2-2627-2395","http://parks.seoul.go.kr/parks/detailView.do?pIdx=39","","","","地下?1?線(キョンブ線)「クムチョングチョン」?ナンゴク(蘭谷)中?校方面にマウルバス08番に?り換え、文化?育センタ?前下車。 "
"28701","zh-CN","白凡??公?","https://chinese.visitseoul.net/nature/白凡??公?/CNP028656?utm_source=seoulopendata&utm_medium=nature&utm_content=CNP028656","100-873 首?中???洞1街 100-5 ","04633 首?中?退溪路8街 49-4 ","+82-2-3396-5856","","","全年?放","","1,4?? 首?站 8?出口 4?? ??站4?出口"
"28686","zh-TW","白凡廣場公園","https://tchinese.visitseoul.net/nature/白凡廣場公園/TCP028656?utm_source=seoulopendata&utm_medium=nature&utm_content=TCP028656","100-873 首爾市中區會賢洞1街100-5 ","04633 首爾市中區退溪路8街49-4 ","+82-2-3396-5856","","","全年開放","","1、4號線首爾站8號出口 4號線會賢站4號出口"
"22457","zh-TW","龍馬瀑布公園","https://tchinese.visitseoul.net/nature/龍馬瀑布公園/TCP001943?utm_source=seoulopendata&utm_medium=nature&utm_content=TCP001943","131-812 首爾市中浪區面牧洞山1-4 ","02257 首爾市中浪區龍馬山路250-12 (面牧洞、龍馬瀑布公園) ","+82-2-2094-2342","http://www.jungnang.go.kr/portal/main/contents.do?menuNo=200599","2424小時開放 (※ 人工瀑布於5~8月間?動)","","全年無休","7號線龍馬山站2號出口步行5分鐘"
"23770","zh-CN","水落山","https://chinese.visitseoul.net/nature/水落山1/CNP003165?utm_source=seoulopendata&utm_medium=nature&utm_content=CNP003165","139-200 首?市芦原?上溪洞 일대","139-200 首?市芦原?上溪洞一? ","+82-2-2116-3953","","","","","4?? 堂?站步行15分? 7?? 水落山1、3?出口"
"16398","en","Naksan Park at Night","https://english.visitseoul.net/nature/Naksan-Park-At-Night/ENP016320?utm_source=seoulopendata&utm_medium=nature&utm_content=ENP016320"," 2-10, mountain, Dongsung-dong, Jongno-gu, Seoul, Korea ","03085 41, Naksan-gil, Jongno-gu, Seoul, Korea (동숭동) ","+82-2-743-7985","http://parks.seoul.go.kr/template/sub/naksan.do","","","",""
"4927","en","West Lake Park (Seoseoul Lake Park)","https://english.visitseoul.net/nature/West-Lake-Park-Seoseoul-Lake-Park/ENP004924?utm_source=seoulopendata&utm_medium=nature&utm_content=ENP004924","07916 149-20, Sinwol-dong, Yangcheon-gu, Seoul ","07916, 20, Nambusunhwan-ro 64-gil, Yangcheon-gu, Seoul ","+82-2-2604-3004","http://parks.seoul.go.kr/template/sub/lakepark.do","","","","* Subway Line 5, Hwagok Station, Exit 7 (Take bus nos. 652, 6625, or 6627) * Subway Lines 2 & 5, Kkachisan Station, Exit 4 (Take bus no. 653)"
